"ds","y"
"2015-11-24 07:35:00","34"
"2015-11-26 07:35:00","36"
"2015-11-27 07:35:00","36"
"2015-11-28 07:35:00","14"
"2015-11-30 07:35:00","15"
"2015-12-01 07:35:00","9"
"2015-12-03 07:35:00","13"
"2015-12-04 07:35:00","16"
"2015-12-05 07:35:00","6"
"2015-12-07 07:35:00","20"
"2015-12-10 07:35:00","5"
"2015-12-12 07:35:00","17"
"2015-12-14 07:35:00","9"
"2015-12-15 07:35:00","4"
"2015-12-17 07:35:00","11"
"2015-12-18 07:35:00","18"
"2015-12-19 07:35:00","10"
"2015-12-21 07:35:00","56"
"2015-12-22 07:35:00","57"
"2015-12-24 07:35:00","36"
"2015-12-24 07:35:00","11"
"2015-12-28 07:35:00","60"
"2015-12-29 07:35:00","47"
"2015-12-31 07:35:00","47"
"2015-12-31 07:35:00","14"
"2016-01-02 07:35:00","22"
"2016-01-04 07:35:00","21"
"2016-01-05 07:35:00","21"
"2016-01-07 07:35:00","12"
"2016-01-08 07:35:00","15"
"2016-01-09 07:35:00","2"
"2016-01-11 07:35:00","2"
"2016-01-12 07:35:00","11"
"2016-01-14 07:35:00","4"
"2016-01-15 07:35:00","6"
"2016-01-16 07:35:00","14"
"2016-01-18 07:35:00","10"
"2016-01-18 07:35:00","4"
"2016-01-19 07:35:00","8"
"2016-01-21 07:35:00","1"
"2016-01-22 07:35:00","10"
"2016-01-23 07:35:00","7"
"2016-01-25 07:35:00","8"
"2016-01-26 07:35:00","11"
"2016-01-28 07:35:00","5"
"2016-01-29 07:35:00","8"
"2016-01-30 07:35:00","9"
"2016-02-02 07:35:00","8"
"2016-02-04 07:35:00","2"
"2016-02-05 07:35:00","4"
"2016-02-08 07:35:00","9"
"2016-02-09 07:35:00","12"
"2016-02-12 07:35:00","8"
"2016-02-13 07:35:00","11"
"2016-02-15 07:35:00","24"
"2016-02-16 07:35:00","23"
"2016-02-18 07:35:00","24"
"2016-02-19 07:35:00","24"
"2016-02-23 07:35:00","17"
"2016-02-23 07:35:00","4"
"2016-02-23 07:35:00","6"
"2016-02-25 07:35:00","11"
"2016-02-26 07:35:00","11"
"2016-02-27 07:35:00","13"
"2016-02-29 07:35:00","11"
"2016-03-01 07:30:00","6"
"2016-03-01 08:00:00","9"
"2016-03-03 07:30:00","4"
"2016-03-04 07:30:00","12"
"2016-03-05 07:30:00","10"
"2016-03-05 08:00:00","6"
"2016-03-07 07:30:00","10"
"2016-03-08 07:30:00","19"
"2016-03-08 08:00:00","7"
"2016-03-10 07:30:00","17"
"2016-03-11 07:30:00","14"
"2016-03-12 07:30:00","18"
"2016-03-12 08:00:00","10"
"2016-03-14 07:30:00","23"
"2016-03-14 07:35:00","2"
"2016-03-15 07:30:00","29"
